,time,video_jump,response_speed,response_type,quest_threshold,quest_sd
0,90.50434320000932,0.3949254327835012,-90.49098940007389,missed,0.42012883749340024,0.09337302876594183
1,94.92070939997211,0.3835456726400678,-2.7903258001897484,correct,0.4084220946777982,0.08911148872641404
2,99.90753949992359,0.414930854029994,-6.924928600201383,missed,0.44037410844694724,0.09257122998737674
3,102.86789260013029,0.4038127363431161,-2.461066000163555,correct,0.4288134913934475,0.08807475114336694
4,104.01849519996904,0.434338486405065,-2.555996800074354,false positive,0.46016389426878135,0.0924259995497148
5,106.18320830003358,0.423269062877055,-3.113765000132844,missed,0.4942151152188833,0.0971691173749772
6,109.23135110014118,0.4536983115002142,-5.870145000051707,correct rejection,0.48155485600423176,0.09212905911258351
7,112.57075820001774,0.4875921836469509,-2.7753256000578403,correct,0.47003281164172994,0.08737764503649385
8,115.29626190010458,0.47513053042195125,-5.618123000022024,missed,0.5008669926715893,0.09202349736975826
